Datetime,Day,Hour,temperature_value,t,noise_value,light_value,co2_value,humidity_value,peoplecount_value,motion_event_count,passage_event_count,occupied,acc_motion,acc_passage,acc_motion_per_min,acc_passage_per_min
2025-01-01 00:00:00+00:00,3,1,,,,,,,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 00:05:00+00:00,3,1,22.1,2025-01-01 00:04:00.335000+00:00,0.0,3.0,466.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 00:10:00+00:00,3,1,22.1,2025-01-01 00:09:01.758000+00:00,0.0,3.0,473.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 00:15:00+00:00,3,1,22.1,2025-01-01 00:14:00.142000+00:00,0.0,2.0,460.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 00:20:00+00:00,3,1,22.1,2025-01-01 00:18:58.701000+00:00,0.0,1.0,459.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 00:25:00+00:00,3,1,22.1,2025-01-01 00:24:01.411000+00:00,0.0,2.0,436.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 00:30:00+00:00,3,1,22.1,2025-01-01 00:28:59.861000+00:00,0.0,3.0,469.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 00:35:00+00:00,3,1,22.2,2025-01-01 00:34:06.208000+00:00,0.0,3.0,459.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 00:40:00+00:00,3,1,22.1,2025-01-01 00:39:24.039000+00:00,0.0,2.0,445.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 00:45:00+00:00,3,1,22.1,2025-01-01 00:43:59.444000+00:00,0.0,3.0,467.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 00:50:00+00:00,3,1,22.1,2025-01-01 00:48:59.927000+00:00,0.0,3.0,469.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 00:55:00+00:00,3,1,22.1,2025-01-01 00:53:59.520000+00:00,0.0,2.0,448.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 01:00:00+00:00,3,2,22.2,2025-01-01 00:59:11.538000+00:00,0.0,1.0,467.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 01:05:00+00:00,3,2,22.1,2025-01-01 01:04:06.183000+00:00,0.0,3.0,454.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 01:10:00+00:00,3,2,22.2,2025-01-01 01:09:00.177000+00:00,0.0,3.0,454.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 01:15:00+00:00,3,2,22.1,2025-01-01 01:13:59.600000+00:00,0.0,3.0,448.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 01:20:00+00:00,3,2,22.1,2025-01-01 01:19:00.177000+00:00,0.0,3.0,465.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 01:25:00+00:00,3,2,22.1,2025-01-01 01:24:00.698000+00:00,0.0,3.0,461.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 01:30:00+00:00,3,2,22.1,2025-01-01 01:28:59.366000+00:00,0.0,3.0,455.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 01:35:00+00:00,3,2,22.1,2025-01-01 01:34:00.050000+00:00,0.0,3.0,482.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 01:40:00+00:00,3,2,22.1,2025-01-01 01:38:58.820000+00:00,0.0,3.0,486.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 01:45:00+00:00,3,2,22.1,2025-01-01 01:43:59.770000+00:00,0.0,3.0,479.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 01:50:00+00:00,3,2,22.1,2025-01-01 01:49:00.908000+00:00,0.0,3.0,453.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 01:55:00+00:00,3,2,22.1,2025-01-01 01:54:00.677000+00:00,0.0,3.0,455.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 02:00:00+00:00,3,3,22.1,2025-01-01 01:58:59.645000+00:00,0.0,3.0,453.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 02:05:00+00:00,3,3,22.1,2025-01-01 02:03:59.854000+00:00,0.0,3.0,433.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 02:10:00+00:00,3,3,22.1,2025-01-01 02:08:59.617000+00:00,0.0,3.0,446.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 02:15:00+00:00,3,3,22.1,2025-01-01 02:14:00.430000+00:00,0.0,3.0,448.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 02:20:00+00:00,3,3,22.1,2025-01-01 02:18:59.872000+00:00,0.0,3.0,422.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 02:25:00+00:00,3,3,22.1,2025-01-01 02:23:59.922000+00:00,0.0,3.0,452.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 02:30:00+00:00,3,3,22.1,2025-01-01 02:28:59.724000+00:00,0.0,3.0,453.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 02:35:00+00:00,3,3,22.1,2025-01-01 02:34:00.072000+00:00,0.0,3.0,453.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 02:40:00+00:00,3,3,22.1,2025-01-01 02:38:58.835000+00:00,0.0,3.0,436.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 02:45:00+00:00,3,3,22.2,2025-01-01 02:44:00.185000+00:00,0.0,3.0,441.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 02:50:00+00:00,3,3,22.1,2025-01-01 02:48:59.979000+00:00,0.0,3.0,460.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 02:55:00+00:00,3,3,22.1,2025-01-01 02:54:04.041000+00:00,0.0,4.0,454.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 03:00:00+00:00,3,4,22.2,2025-01-01 02:58:59.965000+00:00,0.0,4.0,458.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 03:05:00+00:00,3,4,22.1,2025-01-01 03:03:59.616000+00:00,0.0,5.0,471.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 03:10:00+00:00,3,4,22.1,2025-01-01 03:08:59.643000+00:00,0.0,5.0,448.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 03:15:00+00:00,3,4,22.1,2025-01-01 03:13:59.612000+00:00,0.0,3.0,450.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 03:20:00+00:00,3,4,22.2,2025-01-01 03:18:59.636000+00:00,0.0,3.0,462.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 03:25:00+00:00,3,4,22.1,2025-01-01 03:24:01.695000+00:00,0.0,3.0,473.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 03:30:00+00:00,3,4,22.1,2025-01-01 03:29:00.129000+00:00,0.0,3.0,447.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 03:35:00+00:00,3,4,22.1,2025-01-01 03:34:02.704000+00:00,0.0,4.0,431.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 03:40:00+00:00,3,4,22.1,2025-01-01 03:38:59.436000+00:00,0.0,3.0,445.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 03:45:00+00:00,3,4,22.1,2025-01-01 03:44:01.386000+00:00,0.0,3.0,452.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 03:50:00+00:00,3,4,22.2,2025-01-01 03:48:59.297000+00:00,0.0,3.0,437.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 03:55:00+00:00,3,4,22.1,2025-01-01 03:54:10.760000+00:00,0.0,3.0,431.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 04:00:00+00:00,3,5,22.1,2025-01-01 03:58:58.788000+00:00,0.0,3.0,454.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 04:05:00+00:00,3,5,22.1,2025-01-01 04:03:59.402000+00:00,0.0,3.0,457.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 04:10:00+00:00,3,5,22.2,2025-01-01 04:09:05.013000+00:00,0.0,3.0,443.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 04:15:00+00:00,3,5,22.2,2025-01-01 04:13:59.455000+00:00,0.0,3.0,445.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 04:20:00+00:00,3,5,22.2,2025-01-01 04:18:59.760000+00:00,0.0,3.0,450.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 04:25:00+00:00,3,5,22.2,2025-01-01 04:24:01.240000+00:00,0.0,4.0,471.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 04:30:00+00:00,3,5,22.2,2025-01-01 04:28:59.991000+00:00,0.0,4.0,479.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 04:35:00+00:00,3,5,22.2,2025-01-01 04:34:00.047000+00:00,0.0,4.0,448.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 04:40:00+00:00,3,5,22.2,2025-01-01 04:39:01.004000+00:00,0.0,3.0,452.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 04:45:00+00:00,3,5,22.2,2025-01-01 04:44:00.888000+00:00,0.0,3.0,449.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 04:50:00+00:00,3,5,22.2,2025-01-01 04:49:00.973000+00:00,0.0,3.0,442.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 04:55:00+00:00,3,5,22.2,2025-01-01 04:54:00.855000+00:00,0.0,3.0,439.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 05:00:00+00:00,3,6,22.2,2025-01-01 04:59:00.806000+00:00,0.0,3.0,468.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 05:05:00+00:00,3,6,22.2,2025-01-01 05:03:59.507000+00:00,0.0,4.0,470.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 05:10:00+00:00,3,6,22.2,2025-01-01 05:09:00.685000+00:00,0.0,4.0,467.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 05:15:00+00:00,3,6,22.2,2025-01-01 05:13:59.168000+00:00,0.0,4.0,449.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 05:20:00+00:00,3,6,22.1,2025-01-01 05:19:05.272000+00:00,0.0,4.0,447.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 05:25:00+00:00,3,6,22.2,2025-01-01 05:24:01.559000+00:00,0.0,4.0,455.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 05:30:00+00:00,3,6,22.2,2025-01-01 05:29:01.783000+00:00,0.0,4.0,461.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 05:35:00+00:00,3,6,22.2,2025-01-01 05:33:59.660000+00:00,0.0,4.0,456.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 05:40:00+00:00,3,6,22.2,2025-01-01 05:39:00.409000+00:00,0.0,4.0,449.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 05:45:00+00:00,3,6,22.2,2025-01-01 05:43:59.525000+00:00,0.0,4.0,448.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 05:50:00+00:00,3,6,22.2,2025-01-01 05:49:01.579000+00:00,0.0,4.0,434.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 05:55:00+00:00,3,6,22.2,2025-01-01 05:54:01.176000+00:00,0.0,3.0,441.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 06:00:00+00:00,3,7,22.2,2025-01-01 05:59:00.950000+00:00,0.0,3.0,457.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 06:05:00+00:00,3,7,22.2,2025-01-01 06:04:01.657000+00:00,0.0,3.0,456.0,33.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 06:10:00+00:00,3,7,22.2,2025-01-01 06:09:00.664000+00:00,0.0,4.0,444.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 06:15:00+00:00,3,7,22.2,2025-01-01 06:14:00.675000+00:00,0.0,3.0,453.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 06:20:00+00:00,3,7,22.2,2025-01-01 06:19:00.427000+00:00,0.0,3.0,444.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 06:25:00+00:00,3,7,22.2,2025-01-01 06:24:01.662000+00:00,0.0,3.0,450.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 06:30:00+00:00,3,7,22.2,2025-01-01 06:29:00.793000+00:00,0.0,3.0,453.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 06:35:00+00:00,3,7,22.2,2025-01-01 06:34:00.500000+00:00,0.0,3.0,464.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 06:40:00+00:00,3,7,22.2,2025-01-01 06:39:10.101000+00:00,0.0,4.0,458.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 06:45:00+00:00,3,7,22.2,2025-01-01 06:44:00.533000+00:00,0.0,4.0,450.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 06:50:00+00:00,3,7,22.2,2025-01-01 06:48:59.390000+00:00,0.0,3.0,462.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 06:55:00+00:00,3,7,22.2,2025-01-01 06:54:01.867000+00:00,0.0,3.0,452.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 07:00:00+00:00,3,8,22.2,2025-01-01 06:59:00.317000+00:00,0.0,3.0,473.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 07:05:00+00:00,3,8,22.2,2025-01-01 07:04:00.331000+00:00,0.0,3.0,453.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 07:10:00+00:00,3,8,22.2,2025-01-01 07:09:01.719000+00:00,0.0,3.0,443.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 07:15:00+00:00,3,8,22.2,2025-01-01 07:14:00.510000+00:00,0.0,4.0,450.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 07:20:00+00:00,3,8,22.2,2025-01-01 07:19:00.858000+00:00,0.0,3.0,455.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 07:25:00+00:00,3,8,22.2,2025-01-01 07:24:01.641000+00:00,0.0,3.0,439.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 07:30:00+00:00,3,8,22.2,2025-01-01 07:29:00.502000+00:00,0.0,4.0,414.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 07:35:00+00:00,3,8,22.2,2025-01-01 07:34:00.995000+00:00,0.0,5.0,428.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 07:40:00+00:00,3,8,22.2,2025-01-01 07:39:00.840000+00:00,0.0,5.0,433.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 07:45:00+00:00,3,8,22.2,2025-01-01 07:44:00.361000+00:00,0.0,6.0,442.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 07:50:00+00:00,3,8,22.2,2025-01-01 07:49:01.119000+00:00,0.0,7.0,458.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 07:55:00+00:00,3,8,22.2,2025-01-01 07:54:01.482000+00:00,0.0,7.0,453.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 08:00:00+00:00,3,9,22.2,2025-01-01 07:58:59.842000+00:00,0.0,7.0,462.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 08:05:00+00:00,3,9,22.2,2025-01-01 08:03:59.550000+00:00,0.0,6.0,430.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 08:10:00+00:00,3,9,22.2,2025-01-01 08:09:00.761000+00:00,0.0,5.0,435.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 08:15:00+00:00,3,9,22.2,2025-01-01 08:14:00.440000+00:00,0.0,5.0,433.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 08:20:00+00:00,3,9,22.2,2025-01-01 08:19:00.571000+00:00,0.0,5.0,424.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 08:25:00+00:00,3,9,22.2,2025-01-01 08:24:40.415000+00:00,0.0,4.0,443.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 08:30:00+00:00,3,9,22.2,2025-01-01 08:24:40.415000+00:00,0.0,4.0,443.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 08:35:00+00:00,3,9,22.2,2025-01-01 08:30:26.565000+00:00,0.0,5.0,438.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 08:40:00+00:00,3,9,22.2,2025-01-01 08:39:00.506000+00:00,0.0,4.0,430.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 08:45:00+00:00,3,9,22.2,2025-01-01 08:43:59.956000+00:00,0.0,4.0,447.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 08:50:00+00:00,3,9,22.2,2025-01-01 08:48:59.702000+00:00,0.0,3.0,443.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 08:55:00+00:00,3,9,22.2,2025-01-01 08:54:01.412000+00:00,0.0,3.0,453.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 09:00:00+00:00,3,10,22.2,2025-01-01 08:59:00.721000+00:00,0.0,4.0,434.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 09:05:00+00:00,3,10,22.2,2025-01-01 09:04:18.219000+00:00,0.0,4.0,446.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 09:10:00+00:00,3,10,22.2,2025-01-01 09:09:01.345000+00:00,0.0,5.0,453.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 09:15:00+00:00,3,10,22.2,2025-01-01 09:14:01.252000+00:00,0.0,5.0,430.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 09:20:00+00:00,3,10,22.2,2025-01-01 09:19:00.678000+00:00,0.0,6.0,436.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 09:25:00+00:00,3,10,22.2,2025-01-01 09:24:01.597000+00:00,0.0,6.0,440.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 09:30:00+00:00,3,10,22.2,2025-01-01 09:29:01.069000+00:00,0.0,5.0,459.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 09:35:00+00:00,3,10,22.2,2025-01-01 09:34:00.566000+00:00,0.0,5.0,440.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 09:40:00+00:00,3,10,22.2,2025-01-01 09:39:00.295000+00:00,0.0,5.0,449.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 09:45:00+00:00,3,10,22.2,2025-01-01 09:44:00.623000+00:00,0.0,6.0,469.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 09:50:00+00:00,3,10,22.2,2025-01-01 09:49:01.346000+00:00,0.0,6.0,445.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 09:55:00+00:00,3,10,22.2,2025-01-01 09:54:01.617000+00:00,0.0,5.0,448.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 10:00:00+00:00,3,11,22.2,2025-01-01 09:59:01.131000+00:00,0.0,5.0,440.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 10:05:00+00:00,3,11,22.2,2025-01-01 10:04:00.956000+00:00,0.0,5.0,455.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 10:10:00+00:00,3,11,22.2,2025-01-01 10:09:00.531000+00:00,0.0,6.0,440.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 10:15:00+00:00,3,11,22.2,2025-01-01 10:14:01.058000+00:00,0.0,7.0,452.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 10:20:00+00:00,3,11,22.2,2025-01-01 10:19:00.442000+00:00,0.0,6.0,434.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 10:25:00+00:00,3,11,22.2,2025-01-01 10:24:00.959000+00:00,0.0,5.0,457.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 10:30:00+00:00,3,11,22.2,2025-01-01 10:29:00.636000+00:00,0.0,5.0,444.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 10:35:00+00:00,3,11,22.2,2025-01-01 10:34:01.565000+00:00,0.0,5.0,458.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 10:40:00+00:00,3,11,22.2,2025-01-01 10:39:00.655000+00:00,0.0,5.0,456.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 10:45:00+00:00,3,11,22.2,2025-01-01 10:44:00.708000+00:00,0.0,5.0,443.0,34.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 10:50:00+00:00,3,11,22.2,2025-01-01 10:49:00.305000+00:00,0.0,7.0,457.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 10:55:00+00:00,3,11,22.2,2025-01-01 10:54:01.893000+00:00,0.0,6.0,457.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 11:00:00+00:00,3,12,22.2,2025-01-01 10:59:00.210000+00:00,0.0,6.0,470.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 11:05:00+00:00,3,12,22.2,2025-01-01 11:04:00.215000+00:00,0.0,6.0,465.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 11:10:00+00:00,3,12,22.2,2025-01-01 11:09:05.733000+00:00,0.0,5.0,433.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 11:15:00+00:00,3,12,22.2,2025-01-01 11:14:01.156000+00:00,0.0,5.0,428.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 11:20:00+00:00,3,12,22.2,2025-01-01 11:19:01.688000+00:00,0.0,5.0,452.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 11:25:00+00:00,3,12,22.2,2025-01-01 11:24:01.750000+00:00,0.0,5.0,466.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 11:30:00+00:00,3,12,22.2,2025-01-01 11:29:01.033000+00:00,0.0,5.0,446.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 11:35:00+00:00,3,12,22.2,2025-01-01 11:34:01.172000+00:00,0.0,5.0,434.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 11:40:00+00:00,3,12,22.2,2025-01-01 11:39:00.971000+00:00,0.0,7.0,442.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 11:45:00+00:00,3,12,22.2,2025-01-01 11:44:00.069000+00:00,0.0,6.0,449.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 11:50:00+00:00,3,12,22.2,2025-01-01 11:49:00.437000+00:00,0.0,5.0,445.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 11:55:00+00:00,3,12,22.2,2025-01-01 11:54:01.092000+00:00,0.0,6.0,458.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 12:00:00+00:00,3,13,22.2,2025-01-01 11:59:00.334000+00:00,0.0,6.0,435.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 12:05:00+00:00,3,13,22.2,2025-01-01 12:04:00.727000+00:00,0.0,5.0,438.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 12:10:00+00:00,3,13,22.2,2025-01-01 12:09:01.878000+00:00,0.0,6.0,444.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 12:15:00+00:00,3,13,22.2,2025-01-01 12:14:02.467000+00:00,0.0,6.0,453.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 12:20:00+00:00,3,13,22.2,2025-01-01 12:19:00.942000+00:00,0.0,6.0,470.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 12:25:00+00:00,3,13,22.2,2025-01-01 12:24:03.707000+00:00,0.0,6.0,470.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 12:30:00+00:00,3,13,22.2,2025-01-01 12:29:00.740000+00:00,0.0,6.0,451.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 12:35:00+00:00,3,13,22.2,2025-01-01 12:34:00.935000+00:00,0.0,5.0,461.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 12:40:00+00:00,3,13,22.2,2025-01-01 12:39:00.125000+00:00,0.0,6.0,430.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 12:45:00+00:00,3,13,22.2,2025-01-01 12:44:12.906000+00:00,0.0,5.0,439.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 12:50:00+00:00,3,13,22.2,2025-01-01 12:49:00.750000+00:00,0.0,5.0,458.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 12:55:00+00:00,3,13,22.2,2025-01-01 12:54:01.275000+00:00,0.0,6.0,438.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 13:00:00+00:00,3,14,22.2,2025-01-01 12:59:06.315000+00:00,0.0,5.0,451.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 13:05:00+00:00,3,14,22.2,2025-01-01 13:04:01.156000+00:00,0.0,5.0,435.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 13:10:00+00:00,3,14,22.2,2025-01-01 13:09:00.195000+00:00,0.0,5.0,446.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
2025-01-01 13:15:00+00:00,3,14,22.2,2025-01-01 13:14:01.241000+00:00,0.0,5.0,444.0,35.0,"[0, 0]",0,0,0,0,0,0.0,0.0
